,Unnamed: 0.1,Unnamed: 0,match_id,shotX,shotY,quarter,time_remaining,player,team,made,shot_type,distance,score,opp,status
393,393,393,202202240DET,8.9,27.6,3rd quarter,11:35.0,Rajon Rondo,CLE,TRUE,3-pointer,29,58-54,'DET',leads
394,394,394,202202240DET,21.8,3.7,3rd quarter,11:04.0,Evan Mobley,CLE,FALSE,2-pointer,2,58-54,'DET',leads
395,395,395,202202240DET,7.9,4.8,3rd quarter,10:27.0,Evan Mobley,CLE,FALSE,2-pointer,16,58-56,'DET',leads
396,396,396,202202240DET,18.2,5.6,3rd quarter,09:54.0,Jarrett Allen,CLE,TRUE,2-pointer,6,60-58,'DET',leads
397,397,397,202202240DET,47.1,4.2,3rd quarter,09:21.0,Isaac Okoro,CLE,FALSE,3-pointer,23,60-60,'DET',tied
398,398,398,202202240DET,10.6,31.3,3rd quarter,08:41.0,Rajon Rondo,CLE,TRUE,3-pointer,31,63-60,'DET',leads
399,399,399,202202240DET,20.2,33.1,3rd quarter,07:53.0,Lauri Markkanen,CLE,FALSE,3-pointer,30,63-62,'DET',leads
400,400,400,202202240DET,33,3.9,3rd quarter,07:18.0,Evan Mobley,CLE,FALSE,2-pointer,9,63-65,'DET',trails
401,401,401,202202240DET,7.2,23.8,3rd quarter,07:12.0,Rajon Rondo,CLE,FALSE,3-pointer,27,63-65,'DET',trails
402,402,402,202202240DET,24.8,3.3,3rd quarter,06:47.0,Lauri Markkanen,CLE,TRUE,2-pointer,1,65-67,'DET',trails
403,403,403,202202240DET,23.5,7,3rd quarter,06:11.0,Evan Mobley,CLE,TRUE,2-pointer,4,67-69,'DET',trails
404,404,404,202202240DET,5.3,29.8,3rd quarter,05:37.0,Rajon Rondo,CLE,FALSE,3-pointer,32,67-72,'DET',trails
405,405,405,202202240DET,22.7,3.8,3rd quarter,05:16.0,Rajon Rondo,CLE,TRUE,2-pointer,1,69-72,'DET',trails
406,406,406,202202240DET,25.9,6.8,3rd quarter,04:20.0,Jarrett Allen,CLE,TRUE,2-pointer,4,71-73,'DET',trails
407,407,407,202202240DET,25.6,3.3,3rd quarter,04:00.0,Jarrett Allen,CLE,TRUE,2-pointer,2,73-73,'DET',tied
408,408,408,202202240DET,25.4,3.7,3rd quarter,03:26.0,Brandon Goodwin,CLE,TRUE,2-pointer,1,75-74,'DET',leads
409,409,409,202202240DET,25.7,4.7,3rd quarter,03:03.0,Evan Mobley,CLE,TRUE,2-pointer,2,78-74,'DET',leads
410,410,410,202202240DET,27.2,5.2,3rd quarter,02:21.0,Cedi Osman,CLE,FALSE,2-pointer,4,78-74,'DET',leads
411,411,411,202202240DET,22,3.3,3rd quarter,01:49.0,Evan Mobley,CLE,TRUE,2-pointer,2,80-76,'DET',leads
412,412,412,202202240DET,34.4,30.1,3rd quarter,00:23.0,Brandon Goodwin,CLE,FALSE,3-pointer,29,82-78,'DET',leads
413,413,413,202202240DET,4.2,21.4,3rd quarter,00:00.0,Cedi Osman,CLE,FALSE,3-pointer,27,82-80,'DET',leads
414,414,414,202202240DET,23.6,5.2,4th quarter,09:23.0,Lauri Markkanen,CLE,FALSE,2-pointer,2,83-87,'DET',trails
415,415,415,202202240DET,45.4,17.8,4th quarter,08:51.0,Lauri Markkanen,CLE,TRUE,3-pointer,26,86-90,'DET',trails
416,416,416,202202240DET,22.5,3.9,4th quarter,08:35.0,Cedi Osman,CLE,FALSE,2-pointer,2,86-90,'DET',trails
417,417,417,202202240DET,10.8,29,4th quarter,07:54.0,Kevin Love,CLE,FALSE,3-pointer,29,86-92,'DET',trails
418,418,418,202202240DET,12.1,29.8,4th quarter,07:39.0,Lauri Markkanen,CLE,FALSE,3-pointer,29,86-94,'DET',trails
419,419,419,202202240DET,47,5.8,4th quarter,07:00.0,Lauri Markkanen,CLE,FALSE,3-pointer,23,86-94,'DET',trails
420,420,420,202202240DET,22.3,5,4th quarter,06:53.0,Jarrett Allen,CLE,FALSE,2-pointer,2,86-94,'DET',trails
421,421,421,202202240DET,39.2,27.6,4th quarter,06:07.0,Brandon Goodwin,CLE,FALSE,3-pointer,29,86-97,'DET',trails
422,422,422,202202240DET,16,17.1,4th quarter,05:28.0,Lauri Markkanen,CLE,TRUE,2-pointer,16,88-97,'DET',trails
423,423,423,202202240DET,37.9,27.6,4th quarter,04:53.0,Lauri Markkanen,CLE,TRUE,3-pointer,28,91-98,'DET',trails
424,424,424,202202240DET,23.7,8.5,4th quarter,04:19.0,Evan Mobley,CLE,FALSE,2-pointer,5,91-100,'DET',trails
425,425,425,202202240DET,24,3.3,4th quarter,04:19.0,Lauri Markkanen,CLE,TRUE,2-pointer,0,93-100,'DET',trails
426,426,426,202202240DET,26.3,4.3,4th quarter,03:27.0,Brandon Goodwin,CLE,TRUE,2-pointer,2,95-102,'DET',trails
427,427,427,202202240DET,24.1,11.4,4th quarter,03:02.0,Brandon Goodwin,CLE,TRUE,2-pointer,8,97-102,'DET',trails
428,428,428,202202240DET,28.5,3.7,4th quarter,01:59.0,Brandon Goodwin,CLE,FALSE,2-pointer,5,99-102,'DET',trails
429,429,429,202202240DET,47.3,5,4th quarter,01:26.0,Isaac Okoro,CLE,TRUE,3-pointer,23,102-102,'DET',tied
430,430,430,202202240DET,23,5.6,4th quarter,00:28.0,Jarrett Allen,CLE,FALSE,2-pointer,3,103-104,'DET',trails
431,431,431,202202240DET,35.6,30.1,4th quarter,00:23.0,Lauri Markkanen,CLE,FALSE,3-pointer,29,103-106,'DET',trails
432,432,432,202202240DET,0.4,3,4th quarter,00:13.0,Evan Mobley,CLE,FALSE,3-pointer,24,103-106,'DET',trails
433,433,433,202202240DET,5.7,23.5,4th quarter,00:02.0,Brandon Goodwin,CLE,FALSE,3-pointer,27,103-106,'DET',trails
434,434,434,202202240DET,21.8,10.1,1st quarter,11:17.0,Cade Cunningham,DET,FALSE,2-pointer,7,0-0,'DET',tied
435,435,435,202202240DET,4.8,21.9,1st quarter,10:29.0,Saddiq Bey,DET,FALSE,3-pointer,27,2-Jan,'DET',leads
436,436,436,202202240DET,25.7,4.2,1st quarter,10:23.0,Isaiah Stewart,DET,TRUE,2-pointer,2,4-Jan,'DET',leads
437,437,437,202202240DET,17.2,29,1st quarter,09:47.0,Saddiq Bey,DET,FALSE,3-pointer,27,4-Mar,'DET',leads
438,438,438,202202240DET,21.7,3.7,1st quarter,09:29.0,Cade Cunningham,DET,FALSE,2-pointer,2,4-Mar,'DET',leads
439,439,439,202202240DET,16.8,18.5,1st quarter,09:07.0,Jerami Grant,DET,FALSE,2-pointer,17,4-May,'DET',trails
440,440,440,202202240DET,22.3,4.8,1st quarter,08:42.0,Marvin Bagley,DET,TRUE,2-pointer,2,6-Jul,'DET',trails
441,441,441,202202240DET,18.1,9.6,1st quarter,08:12.0,Cade Cunningham,DET,TRUE,2-pointer,9,8-Oct,'DET',trails
442,442,442,202202240DET,0.3,4.3,1st quarter,06:37.0,Saddiq Bey,DET,FALSE,3-pointer,24,Oct-14,'DET',trails
443,443,443,202202240DET,21,4.5,1st quarter,06:05.0,Marvin Bagley,DET,FALSE,2-pointer,3,Oct-14,'DET',trails
444,444,444,202202240DET,43.2,20.9,1st quarter,05:32.0,Kelly Olynyk,DET,FALSE,3-pointer,26,Oct-16,'DET',trails
445,445,445,202202240DET,4.2,22.4,1st quarter,04:54.0,Cade Cunningham,DET,FALSE,3-pointer,28,Dec-18,'DET',trails
446,446,446,202202240DET,47.3,5.3,1st quarter,03:52.0,Cade Cunningham,DET,FALSE,3-pointer,23,Dec-19,'DET',trails
447,447,447,202202240DET,24.7,5.4,1st quarter,03:35.0,Cade Cunningham,DET,TRUE,2-pointer,2,14-19,'DET',trails
448,448,448,202202240DET,47.3,5.3,1st quarter,02:57.0,Hamidou Diallo,DET,TRUE,3-pointer,23,17-19,'DET',trails
449,449,449,202202240DET,1.9,18.1,1st quarter,01:47.0,Hamidou Diallo,DET,TRUE,3-pointer,27,22-25,'DET',trails
450,450,450,202202240DET,46.8,5.2,1st quarter,01:13.0,Marvin Bagley,DET,FALSE,3-pointer,23,22-25,'DET',trails
451,451,451,202202240DET,22.6,4.5,1st quarter,00:44.0,Marvin Bagley,DET,TRUE,2-pointer,2,24-27,'DET',trails
452,452,452,202202240DET,20.7,3.3,1st quarter,00:21.0,Killian Hayes,DET,FALSE,2-pointer,3,24-30,'DET',trails
453,453,453,202202240DET,22,34.5,1st quarter,00:01.0,Hamidou Diallo,DET,TRUE,3-pointer,31,27-33,'DET',trails
454,454,454,202202240DET,6.1,24.4,2nd quarter,11:41.0,Rodney McGruder,DET,TRUE,3-pointer,28,30-33,'DET',trails
455,455,455,202202240DET,24.6,9.7,2nd quarter,11:05.0,Marvin Bagley,DET,TRUE,2-pointer,6,32-33,'DET',trails
456,456,456,202202240DET,16.5,30.1,2nd quarter,10:32.0,Rodney McGruder,DET,TRUE,3-pointer,28,35-36,'DET',trails
457,457,457,202202240DET,21.7,3.8,2nd quarter,10:08.0,Hamidou Diallo,DET,FALSE,2-pointer,2,35-38,'DET',trails
458,458,458,202202240DET,47.3,8.1,2nd quarter,09:44.0,Killian Hayes,DET,FALSE,3-pointer,24,35-41,'DET',trails
459,459,459,202202240DET,15.2,15.9,2nd quarter,09:22.0,Killian Hayes,DET,FALSE,2-pointer,15,35-41,'DET',trails
460,460,460,202202240DET,33.7,28.3,2nd quarter,08:58.0,Jerami Grant,DET,FALSE,3-pointer,27,35-41,'DET',trails
461,461,461,202202240DET,34,3.5,2nd quarter,07:53.0,Jerami Grant,DET,FALSE,2-pointer,10,37-43,'DET',trails
462,462,462,202202240DET,21.5,3.5,2nd quarter,07:18.0,Hamidou Diallo,DET,FALSE,2-pointer,3,37-43,'DET',trails
463,463,463,202202240DET,25.7,3.2,2nd quarter,07:13.0,Marvin Bagley,DET,TRUE,2-pointer,2,39-43,'DET',trails
464,464,464,202202240DET,21,7.1,2nd quarter,06:49.0,Hamidou Diallo,DET,FALSE,2-pointer,5,39-43,'DET',trails
465,465,465,202202240DET,12.2,13.4,2nd quarter,06:25.0,Cory Joseph,DET,TRUE,2-pointer,16,41-44,'DET',trails
466,466,466,202202240DET,15.7,12.3,2nd quarter,05:46.0,Cory Joseph,DET,FALSE,2-pointer,12,41-46,'DET',trails
467,467,467,202202240DET,47.6,4.5,2nd quarter,05:26.0,Jerami Grant,DET,FALSE,3-pointer,24,41-49,'DET',trails
468,468,468,202202240DET,11.6,19.7,2nd quarter,04:58.0,Jerami Grant,DET,TRUE,2-pointer,21,43-51,'DET',trails
469,469,469,202202240DET,47,3.9,2nd quarter,04:33.0,Saddiq Bey,DET,TRUE,3-pointer,23,46-53,'DET',trails
470,470,470,202202240DET,25.4,4.2,2nd quarter,03:56.0,Marvin Bagley,DET,TRUE,2-pointer,2,48-55,'DET',trails
471,471,471,202202240DET,26.3,4.4,2nd quarter,03:41.0,Marvin Bagley,DET,TRUE,2-pointer,3,50-55,'DET',trails
472,472,472,202202240DET,0.1,2.2,2nd quarter,03:14.0,Saddiq Bey,DET,FALSE,3-pointer,24,50-55,'DET',trails
473,473,473,202202240DET,24.3,4.9,2nd quarter,02:48.0,Cade Cunningham,DET,FALSE,2-pointer,2,50-55,'DET',trails
474,474,474,202202240DET,33.3,27.3,2nd quarter,02:44.0,Cory Joseph,DET,FALSE,3-pointer,26,50-55,'DET',trails
475,475,475,202202240DET,22.1,29.5,2nd quarter,00:28.0,Marvin Bagley,DET,FALSE,3-pointer,26,52-55,'DET',trails
476,476,476,202202240DET,26.3,5.4,2nd quarter,00:01.0,Cory Joseph,DET,FALSE,2-pointer,3,52-55,'DET',trails
477,477,477,202202240DET,36,28.8,2nd quarter,00:01.0,Saddiq Bey,DET,FALSE,3-pointer,28,52-55,'DET',trails
478,478,478,202202240DET,25.5,4.1,3rd quarter,11:47.0,Cory Joseph,DET,TRUE,2-pointer,2,54-55,'DET',trails
479,479,479,202202240DET,15,27.7,3rd quarter,11:19.0,Saddiq Bey,DET,FALSE,3-pointer,26,54-58,'DET',trails
480,480,480,202202240DET,26.2,5.3,3rd quarter,10:47.0,Cory Joseph,DET,FALSE,2-pointer,3,54-58,'DET',trails
481,481,481,202202240DET,24.4,5.4,3rd quarter,10:46.0,Isaiah Stewart,DET,FALSE,2-pointer,2,54-58,'DET',trails
482,482,482,202202240DET,45.3,19.5,3rd quarter,10:15.0,Jerami Grant,DET,FALSE,3-pointer,27,56-58,'DET',trails
483,483,483,202202240DET,24,3.3,3rd quarter,10:12.0,Isaiah Stewart,DET,TRUE,2-pointer,0,58-58,'DET',tied
484,484,484,202202240DET,25.8,3.3,3rd quarter,09:41.0,Cade Cunningham,DET,TRUE,2-pointer,2,60-60,'DET',tied
485,485,485,202202240DET,26.2,4.7,3rd quarter,09:11.0,Cade Cunningham,DET,FALSE,2-pointer,3,60-60,'DET',tied
486,486,486,202202240DET,15,27.8,3rd quarter,09:07.0,Jerami Grant,DET,FALSE,3-pointer,26,60-60,'DET',tied
487,487,487,202202240DET,23.6,4,3rd quarter,09:04.0,Isaiah Stewart,DET,FALSE,2-pointer,1,60-60,'DET',tied
488,488,488,202202240DET,26,3.3,3rd quarter,08:26.0,Isaiah Stewart,DET,TRUE,2-pointer,2,62-63,'DET',trails
489,489,489,202202240DET,26.8,14.8,3rd quarter,08:00.0,Cade Cunningham,DET,FALSE,2-pointer,12,62-63,'DET',trails
490,490,490,202202240DET,19.8,29.9,3rd quarter,07:37.0,Isaiah Stewart,DET,TRUE,3-pointer,27,65-63,'DET',leads
491,491,491,202202240DET,25.5,4,3rd quarter,07:03.0,Jerami Grant,DET,TRUE,2-pointer,2,67-63,'DET',leads
492,492,492,202202240DET,12.2,2,3rd quarter,06:29.0,Cade Cunningham,DET,TRUE,2-pointer,12,69-65,'DET',leads
493,493,493,202202240DET,28.9,28.8,3rd quarter,05:58.0,Jerami Grant,DET,TRUE,3-pointer,26,72-67,'DET',leads
494,494,494,202202240DET,18.2,17.4,3rd quarter,05:23.0,Cade Cunningham,DET,FALSE,2-pointer,15,72-67,'DET',leads
495,495,495,202202240DET,22.4,4,3rd quarter,04:54.0,Jerami Grant,DET,FALSE,2-pointer,2,72-69,'DET',leads
496,496,496,202202240DET,9.5,26.2,3rd quarter,04:50.0,Cade Cunningham,DET,FALSE,3-pointer,27,72-69,'DET',leads
497,497,497,202202240DET,26.3,4,3rd quarter,04:05.0,Cade Cunningham,DET,FALSE,2-pointer,2,73-71,'DET',leads
498,498,498,202202240DET,20.2,3.5,3rd quarter,03:11.0,Marvin Bagley,DET,FALSE,2-pointer,4,74-76,'DET',trails
499,499,499,202202240DET,30.9,27.9,3rd quarter,02:38.0,Cade Cunningham,DET,FALSE,3-pointer,26,74-78,'DET',trails
500,500,500,202202240DET,21.9,4.3,3rd quarter,02:16.0,Hamidou Diallo,DET,TRUE,2-pointer,2,76-78,'DET',trails
501,501,501,202202240DET,18.2,6.3,3rd quarter,01:25.0,Hamidou Diallo,DET,TRUE,2-pointer,7,78-80,'DET',trails
502,502,502,202202240DET,25.7,4.8,4th quarter,11:29.0,Marvin Bagley,DET,TRUE,2-pointer,2,82-83,'DET',trails
503,503,503,202202240DET,25.9,29.4,4th quarter,10:58.0,Kelly Olynyk,DET,FALSE,3-pointer,26,82-83,'DET',trails
504,504,504,202202240DET,25.5,3.3,4th quarter,10:31.0,Hamidou Diallo,DET,TRUE,2-pointer,2,84-83,'DET',leads
505,505,505,202202240DET,46.9,13.8,4th quarter,09:45.0,Rodney McGruder,DET,TRUE,3-pointer,25,87-83,'DET',leads
506,506,506,202202240DET,29.2,30.3,4th quarter,09:12.0,Jerami Grant,DET,TRUE,3-pointer,27,90-83,'DET',leads
507,507,507,202202240DET,16.7,28.1,4th quarter,08:41.0,Kelly Olynyk,DET,FALSE,3-pointer,26,90-86,'DET',leads
508,508,508,202202240DET,22.1,4.1,4th quarter,08:04.0,Hamidou Diallo,DET,FALSE,2-pointer,2,92-86,'DET',leads
509,509,509,202202240DET,21.9,3.5,4th quarter,07:48.0,Hamidou Diallo,DET,TRUE,2-pointer,2,94-86,'DET',leads
510,510,510,202202240DET,9.1,25.3,4th quarter,06:34.0,Rodney McGruder,DET,TRUE,3-pointer,27,97-86,'DET',leads
511,511,511,202202240DET,2,16.4,4th quarter,05:58.0,Jerami Grant,DET,FALSE,3-pointer,26,97-86,'DET',leads
512,512,512,202202240DET,21.5,6.4,4th quarter,04:37.0,Killian Hayes,DET,TRUE,2-pointer,4,100-91,'DET',leads
513,513,513,202202240DET,17.1,0.7,4th quarter,03:58.0,Jerami Grant,DET,FALSE,2-pointer,7,100-93,'DET',leads
514,514,514,202202240DET,9.1,2.2,4th quarter,03:53.0,Marvin Bagley,DET,TRUE,2-pointer,15,102-93,'DET',leads
515,515,515,202202240DET,17.4,13.3,4th quarter,02:47.0,Jerami Grant,DET,FALSE,2-pointer,12,102-97,'DET',leads
516,516,516,202202240DET,29.3,4.3,4th quarter,02:12.0,Jerami Grant,DET,FALSE,2-pointer,5,102-99,'DET',leads
517,517,517,202202240DET,47.2,14.5,4th quarter,02:06.0,Marvin Bagley,DET,FALSE,3-pointer,26,102-99,'DET',leads
518,518,518,202202240DET,26.6,3.3,4th quarter,01:38.0,Cory Joseph,DET,FALSE,2-pointer,3,102-99,'DET',leads
519,519,519,202202240DET,25.7,15.7,4th quarter,01:14.0,Cade Cunningham,DET,FALSE,2-pointer,13,102-102,'DET',tied
520,520,520,202202240MIN,26.8,4.3,1st quarter,11:24.0,Steven Adams,MEM,FALSE,2-pointer,3,0-0,'MIN',tied
521,521,521,202202240MIN,27.7,8.1,1st quarter,11:01.0,Steven Adams,MEM,FALSE,2-pointer,6,0-0,'MIN',tied
522,522,522,202202240MIN,19.7,5.9,1st quarter,10:40.0,Ja Morant,MEM,FALSE,2-pointer,5,0-0,'MIN',tied
523,523,523,202202240MIN,24.2,3.7,1st quarter,10:30.0,Ziaire Williams,MEM,TRUE,2-pointer,0,2-0,'MIN',leads
524,524,524,202202240MIN,23.6,27.8,1st quarter,09:57.0,Desmond Bane,MEM,TRUE,3-pointer,25,5-Feb,'MIN',leads
525,525,525,202202240MIN,24.9,18.6,1st quarter,09:32.0,Desmond Bane,MEM,FALSE,2-pointer,15,5-Feb,'MIN',leads
526,526,526,202202240MIN,28.6,10.1,1st quarter,08:21.0,Jaren Jackson,MEM,TRUE,2-pointer,8,8-Jul,'MIN',leads
527,527,527,202202240MIN,23.2,2.9,1st quarter,07:57.0,Ja Morant,MEM,FALSE,2-pointer,1,9-Jul,'MIN',leads
528,528,528,202202240MIN,13.2,25.5,1st quarter,07:01.0,Desmond Bane,MEM,FALSE,3-pointer,25,11-Jul,'MIN',leads
529,529,529,202202240MIN,24,3.3,1st quarter,06:59.0,Ja Morant,MEM,FALSE,2-pointer,0,11-Jul,'MIN',leads
530,530,530,202202240MIN,5.3,18.8,1st quarter,06:36.0,Ziaire Williams,MEM,TRUE,3-pointer,24,14-Aug,'MIN',leads
531,531,531,202202240MIN,23.8,3.7,1st quarter,06:12.0,Ziaire Williams,MEM,TRUE,2-pointer,0,16-Aug,'MIN',leads
532,532,532,202202240MIN,13.9,25.7,1st quarter,05:40.0,De'Anthony Melton,MEM,FALSE,3-pointer,25,16-Oct,'MIN',leads
533,533,533,202202240MIN,24,3.3,1st quarter,05:37.0,Steven Adams,MEM,FALSE,2-pointer,0,16-Oct,'MIN',leads
534,534,534,202202240MIN,9.5,23.6,1st quarter,05:21.0,De'Anthony Melton,MEM,TRUE,3-pointer,25,19-Oct,'MIN',leads
535,535,535,202202240MIN,24,4.1,1st quarter,04:44.0,De'Anthony Melton,MEM,TRUE,2-pointer,1,21-Oct,'MIN',leads
536,536,536,202202240MIN,26.1,28.5,1st quarter,04:25.0,De'Anthony Melton,MEM,FALSE,3-pointer,25,21-Oct,'MIN',leads
537,537,537,202202240MIN,23.8,3.9,1st quarter,03:52.0,Ziaire Williams,MEM,TRUE,2-pointer,1,23-13,'MIN',leads
538,538,538,202202240MIN,23.7,3.7,1st quarter,03:16.0,Ja Morant,MEM,TRUE,2-pointer,0,25-15,'MIN',leads
539,539,539,202202240MIN,18.7,5.2,1st quarter,02:34.0,Kyle Anderson,MEM,FALSE,2-pointer,6,27-15,'MIN',leads
540,540,540,202202240MIN,24,3.6,1st quarter,02:04.0,Steven Adams,MEM,TRUE,2-pointer,0,29-15,'MIN',leads
541,541,541,202202240MIN,20.4,23.9,1st quarter,01:27.0,De'Anthony Melton,MEM,FALSE,2-pointer,21,29-16,'MIN',leads
542,542,542,202202240MIN,24,3.3,1st quarter,01:23.0,Steven Adams,MEM,TRUE,2-pointer,0,31-16,'MIN',leads
543,543,543,202202240MIN,24.1,9.3,1st quarter,00:45.0,Jaren Jackson,MEM,FALSE,2-pointer,6,31-18,'MIN',leads
544,544,544,202202240MIN,28.5,27.7,1st quarter,00:40.0,Tyus Jones,MEM,FALSE,3-pointer,25,31-18,'MIN',leads
545,545,545,202202240MIN,22.7,13.1,1st quarter,00:03.0,Tyus Jones,MEM,FALSE,2-pointer,10,31-21,'MIN',leads
546,546,546,202202240MIN,25.3,5.4,1st quarter,00:01.0,Jaren Jackson,MEM,FALSE,2-pointer,3,31-21,'MIN',leads
547,547,547,202202240MIN,24.1,6.8,1st quarter,00:00.0,Jaren Jackson,MEM,FALSE,2-pointer,4,31-21,'MIN',leads
548,548,548,202202240MIN,1.2,4.3,2nd quarter,11:11.0,John Konchar,MEM,TRUE,3-pointer,23,34-23,'MIN',leads
549,549,549,202202240MIN,31.1,8.3,2nd quarter,10:48.0,Desmond Bane,MEM,FALSE,2-pointer,9,34-23,'MIN',leads
550,550,550,202202240MIN,23.8,2.7,2nd quarter,10:45.0,Brandon Clarke,MEM,FALSE,2-pointer,1,34-23,'MIN',leads
551,551,551,202202240MIN,36.3,26.3,2nd quarter,10:36.0,Jaren Jackson,MEM,FALSE,3-pointer,26,34-23,'MIN',leads
552,552,552,202202240MIN,15.7,27.7,2nd quarter,10:32.0,Desmond Bane,MEM,FALSE,3-pointer,26,34-23,'MIN',leads
553,553,553,202202240MIN,23.2,8.6,2nd quarter,10:05.0,Jaren Jackson,MEM,TRUE,2-pointer,5,36-23,'MIN',leads
554,554,554,202202240MIN,18.8,27.8,2nd quarter,09:13.0,John Konchar,MEM,FALSE,3-pointer,25,38-25,'MIN',leads
555,555,555,202202240MIN,23,7.8,2nd quarter,07:52.0,Desmond Bane,MEM,FALSE,2-pointer,5,40-32,'MIN',leads
556,556,556,202202240MIN,23.6,3.1,2nd quarter,07:49.0,Desmond Bane,MEM,TRUE,2-pointer,0,42-32,'MIN',leads
557,557,557,202202240MIN,1.2,2.6,2nd quarter,07:05.0,Desmond Bane,MEM,FALSE,3-pointer,23,42-32,'MIN',leads
558,558,558,202202240MIN,20.9,5,2nd quarter,06:39.0,Jaren Jackson,MEM,FALSE,2-pointer,4,42-34,'MIN',leads
559,559,559,202202240MIN,29.3,16,2nd quarter,05:24.0,Ja Morant,MEM,FALSE,2-pointer,14,42-34,'MIN',leads
560,560,560,202202240MIN,0.8,2.1,2nd quarter,05:17.0,Ziaire Williams,MEM,FALSE,3-pointer,23,42-34,'MIN',leads
561,561,561,202202240MIN,26.1,3.7,2nd quarter,05:17.0,Ja Morant,MEM,FALSE,2-pointer,2,42-34,'MIN',leads
562,562,562,202202240MIN,28.8,18.8,2nd quarter,04:36.0,Kyle Anderson,MEM,TRUE,2-pointer,16,44-36,'MIN',leads
563,563,563,202202240MIN,24.8,10.3,2nd quarter,03:56.0,Ja Morant,MEM,FALSE,2-pointer,7,44-38,'MIN',leads
564,564,564,202202240MIN,24,3.3,2nd quarter,03:51.0,Steven Adams,MEM,FALSE,2-pointer,0,44-38,'MIN',leads
565,565,565,202202240MIN,24,3.7,2nd quarter,03:36.0,Ja Morant,MEM,TRUE,2-pointer,0,46-38,'MIN',leads
566,566,566,202202240MIN,4,16.8,2nd quarter,02:45.0,Ziaire Williams,MEM,TRUE,3-pointer,24,50-43,'MIN',leads
567,567,567,202202240MIN,21.9,4.9,2nd quarter,02:16.0,Ja Morant,MEM,FALSE,2-pointer,3,50-46,'MIN',leads
568,568,568,202202240MIN,25.7,28.4,2nd quarter,02:10.0,De'Anthony Melton,MEM,FALSE,3-pointer,25,50-46,'MIN',leads
569,569,569,202202240MIN,23.5,3.3,2nd quarter,01:43.0,Ja Morant,MEM,TRUE,2-pointer,1,52-49,'MIN',leads
570,570,570,202202240MIN,24,3.7,2nd quarter,01:19.0,Ja Morant,MEM,FALSE,2-pointer,0,52-52,'MIN',tied
571,571,571,202202240MIN,19.7,8.1,2nd quarter,00:13.0,Ja Morant,MEM,TRUE,2-pointer,6,56-53,'MIN',leads
572,572,572,202202240MIN,45.5,14.9,3rd quarter,11:26.0,Desmond Bane,MEM,FALSE,3-pointer,24,56-55,'MIN',leads
573,573,573,202202240MIN,24,3.3,3rd quarter,11:23.0,Jaren Jackson,MEM,TRUE,2-pointer,0,58-55,'MIN',leads
574,574,574,202202240MIN,24.2,3.3,3rd quarter,10:56.0,Desmond Bane,MEM,TRUE,2-pointer,0,60-57,'MIN',leads
575,575,575,202202240MIN,20.3,14.6,3rd quarter,10:27.0,Desmond Bane,MEM,FALSE,2-pointer,12,60-59,'MIN',leads
576,576,576,202202240MIN,35.8,2.4,3rd quarter,10:07.0,Ja Morant,MEM,FALSE,2-pointer,12,60-59,'MIN',leads
577,577,577,202202240MIN,26.3,7.2,3rd quarter,09:00.0,Jaren Jackson,MEM,FALSE,2-pointer,5,60-63,'MIN',trails
578,578,578,202202240MIN,23.8,3.9,3rd quarter,08:52.0,Jaren Jackson,MEM,TRUE,2-pointer,1,62-63,'MIN',trails
579,579,579,202202240MIN,1,4.1,3rd quarter,08:08.0,Ziaire Williams,MEM,FALSE,3-pointer,23,62-65,'MIN',trails
580,580,580,202202240MIN,30.3,27,3rd quarter,07:59.0,Ja Morant,MEM,FALSE,3-pointer,25,63-65,'MIN',trails
581,581,581,202202240MIN,1,3.6,3rd quarter,07:53.0,Ziaire Williams,MEM,TRUE,3-pointer,23,66-65,'MIN',leads
582,582,582,202202240MIN,25.8,6.2,3rd quarter,04:48.0,Kyle Anderson,MEM,FALSE,2-pointer,3,67-71,'MIN',trails
583,583,583,202202240MIN,29.3,7.7,3rd quarter,04:45.0,Ziaire Williams,MEM,FALSE,2-pointer,7,67-71,'MIN',trails
584,584,584,202202240MIN,46,11.6,3rd quarter,03:30.0,Tyus Jones,MEM,FALSE,3-pointer,24,71-73,'MIN',trails
585,585,585,202202240MIN,24,3.7,3rd quarter,03:26.0,Ziaire Williams,MEM,TRUE,2-pointer,0,73-73,'MIN',tied
586,586,586,202202240MIN,5.7,20.3,3rd quarter,03:00.0,De'Anthony Melton,MEM,TRUE,3-pointer,25,76-76,'MIN',tied
587,587,587,202202240MIN,24.9,4.8,3rd quarter,02:41.0,De'Anthony Melton,MEM,FALSE,2-pointer,2,76-76,'MIN',tied
588,588,588,202202240MIN,18.4,14.9,3rd quarter,02:10.0,Tyus Jones,MEM,FALSE,2-pointer,13,76-78,'MIN',trails
589,589,589,202202240MIN,35.3,4.9,3rd quarter,01:36.0,John Konchar,MEM,TRUE,2-pointer,11,78-78,'MIN',tied
590,590,590,202202240MIN,46.8,3.9,3rd quarter,01:00.0,Tyus Jones,MEM,TRUE,3-pointer,23,81-81,'MIN',tied
591,591,591,202202240MIN,13.7,16.1,3rd quarter,00:31.0,Jaren Jackson,MEM,TRUE,2-pointer,16,83-84,'MIN',trails
592,592,592,202202240MIN,30.2,9.3,3rd quarter,00:03.0,Tyus Jones,MEM,FALSE,2-pointer,9,83-84,'MIN',trails
